source_id,2MASS,AllWISE,GALEX,ra,dec,pmra,pmdec,distance,e_b_v,mh_gspphot,ruwe,phot_g_mean_mag,phot_g_mean_flux_over_error,phot_bp_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_mag,phot_rp_mean_flux_over_error,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,e_W3mag,W4mag,e_W4mag,fuvmag,e_fuvmag,nuvmag,e_nuvmag,2MASS_qph,AllWISE_ccf,AllWISE_qph,accretion,bp_rp_0,fuv_j_0,nuv_j_0,fuv_nuv_0,j_k_0
151102790629500288,2MASS 04305718+2556394,AllWISE J043057.20+255639.2,,67.73837575962042,25.944219984256765,5.398472565611199,-22.30382082,127.83663528482204,1.0059882,,1.0950154,19.009136,373.69083,21.324701,5.5015273,17.471363,53.80292,14.521,0.033,13.828,0.027,13.272,0.033,12.817,0.024,12.227,0.025,10.497,0.118,8.226,0.383,,,,,AAA,0000,AABC,FALSE,,,,,
151127907597788672,2MASS 04335470+2613275,,,68.47801207202144,26.224224605751942,9.538617697223229,-17.52840863,160.39827209316255,2.112237,-0.1641,1.1760306,13.1863,230.4984,14.705675,59.758835,11.970135,80.95098,9.866,0.025,8.591,0.036,7.86,0.026,,,,,,,,,,,,,EAA,,,FALSE,,,,,
151129011404806912,2MASS 04334465+2615005,AllWISE J043344.66+261500.2,,68.43611706541525,26.25004230144716,8.054188425628354,-17.74684315,161.81213185729837,2.1570017,,1.4007009,16.56125,100.51529,19.69981,13.332869,14.990323,31.596066,11.639,0.021,10.385,0.022,9.744,0.018,8.962,0.023,8.178,0.02,6.63,0.017,4.75,0.03,,,,,AAA,0000,AAAA,FALSE,,,,,
151130317074279552,2MASS 04331435+2614235,AllWISE J043314.36+261423.3,,68.30987893300477,26.23977474314953,7.745564859922906,-17.16646114,172.78006445436534,2.0197096,,1.300192,19.48757,206.67435,21.327902,5.6723685,17.783352,41.381313,14.637,0.034,13.227,0.027,12.496,0.026,12.1,0.023,11.342,0.022,7.176,0.018,3.515,0.027,,,,,AAA,0000,AAAA,FALSE,,,,,
151130591952773632,2MASS 04330781+2616066,AllWISE J043307.81+261606.4,,68.28258020436837,26.26841275489266,8.949272139058383,-17.22633075,150.45602542704952,1.9475825,,1.2489394,16.81644,329.12103,20.478113,6.946666,15.244886,136.53477,11.907,0.022,10.805,0.022,10.269,0.02,9.99,0.022,9.64,0.02,9.493,0.056,8.325,,,,,,AAA,0000,AAAU,FALSE,,,,,
151262876946558976,2MASS 04265732+2606284,AllWISE J042657.32+260628.1,,66.73884365,26.107780201287703,5.589530770695399,-20.58284416,130.49478878496615,1.0702767,0.3999,0.99533665,15.549321,851.1221,18.291313,46.678696,14.079617,342.59317,11.281,0.022,10.172,0.022,9.58,0.021,8.914,0.023,8.252,0.021,6.535,0.019,4.921,0.037,,,,,AAA,hdhd,AAAA,FALSE,,,,,
151265002954775936,2MASS 04272799+2612052,AllWISE J042728.00+261204.8,,66.8666746,26.201311965637476,2.3544564091361444,-22.66181882,133.43332616450823,1.0942414,,1.134952,20.501144,115.908936,21.35706,3.737748,18.839087,20.850466,14.997,0.035,14.025,0.038,13.281,0.032,12.818,0.025,12.356,0.027,11.552,,8.66,,,,,,AAA,0000,AAUU,FALSE,,,,,
151283870746458496,2MASS 04262939+2624137,AllWISE J042629.40+262413.4,,66.62251321142186,26.40373238438986,11.28095890455876,-17.66694348,157.3474213274254,1.1337001,0.4918,1.2029933,17.577309,484.38132,20.213789,10.495608,16.109715,206.28056,13.323,0.022,12.501,0.022,12.079,0.021,11.565,0.024,10.976,0.022,8.785,0.044,6.936,0.125,,,,,AAA,0000,AAAB,FALSE,,,,,
151296579553731456,2MASS 04300724+2608207,AllWISE J043007.24+260820.4,,67.53021527719734,26.138985401356297,5.266787833382298,-22.6206052,122.72127786178254,1.0916903,,1.0553256,19.514143,182.87717,21.446405,7.1074233,18.038877,65.74681,14.995,0.031,14.197,0.039,13.689,0.037,13.312,0.025,12.758,0.028,11.509,0.313,8.148,,,,,,AAA,0000,AABU,FALSE,,,,,
151327159721125888,2MASS 04294568+2630468,AllWISE J042945.67+263046.3,,67.44033984396289,26.512840049375505,7.397335092962752,-21.01970855,124.63950680995102,1.3569763,,1.1326903,16.85628,492.1087,19.918438,13.334761,15.348317,221.8219,12.64,0.024,11.918,0.024,11.536,0.018,11.221,0.037,10.933,0.038,10.755,0.199,8.586,,,,,,AAA,0000,AABU,FALSE,,,,,
151787064819255936,2MASS 04312669+2703188,AllWISE J043126.70+270318.5,,67.86127730824168,27.05513659,12.05281559473773,-19.21406653,151.1731583,1.6745428,,1.2549882,19.676067,226.8557,21.682827,5.7568913,18.106775,38.201332,14.828,0.035,13.967,0.038,13.45,0.033,13.086,0.026,12.737,0.03,11.643,,8.246,,,,,,AAA,0000,AAUU,FALSE,,,,,
151793082068521856,2MASS 04311444+2710179,AllWISE J043114.44+271017.6,,67.81020838976632,27.17152221785913,9.200125945427107,-27.55383424,127.01030381972316,1.6947831,-0.5414,1.0399173,11.999153,454.69623,12.921426,116.77135,11.0421715,176.79962,9.705,0.022,9.036,0.022,8.794,0.017,8.741,0.023,8.714,0.02,8.562,0.035,6.785,0.124,,,,,AAA,0000,AAAB,FALSE,,,,,
151870352825256576,2MASS 04354526+2737130,AllWISE J043545.28+273712.8,,68.93871360601688,27.62019615,13.713749771448782,-26.17917725,130.2973446446307,0.81566465,,1.2502309,19.99952,181.34093,21.112732,6.6255603,18.38198,36.993217,15.016,0.046,14.243,0.043,13.714,0.032,13.441,0.025,13.085,0.031,12.526,,8.958,,,,,,AAA,0000,AAUU,FALSE,,,,,
152029992465874560,2MASS 04242090+2630511,AllWISE J042420.90+263050.7,,66.08712012,26.514063090317865,9.621886131283205,-27.20562316,128.42301342408243,1.145727,0.7989,1.0236251,17.60237,262.36987,19.96248,15.313469,16.151297,68.40832,13.485,0.024,12.808,0.022,12.433,0.018,12.02,0.025,11.413,0.026,,,7.055,0.279,,,,,AAA,0000,AAXB,FALSE,,,,,
152098299625634816,2MASS 04224786+2645530,AllWISE J042247.88+264552.7,,65.69955909286277,26.764609685387597,11.594980780887887,-17.39945942,155.1634836,0.9008292,-3.4809,1.2065322,15.950038,126.59797,17.894175,27.430344,14.593493,45.57329,11.589,0.022,10.147,0.025,9.287,0.019,8.319,0.024,7.364,0.021,5.33,0.014,3.248,0.023,,,,,AAA,0000,AAAA,FALSE,,,,,
152099055539792000,2MASS 04222404+2646258,AllWISE J042224.05+264625.7,,65.60025032,26.773799162630866,12.041143721685334,-17.67297601,158.96465987480192,0.8839815,,1.168681,15.001148,1458.0708,17.388435,180.40163,13.60193,547.4691,11.088,0.02,10.191,0.027,9.771,0.017,9.627,0.023,9.353,0.019,9.155,0.047,7.955,,,,,,AAA,0000,AAAU,FALSE,,,,,
152108882425024128,2MASS 04242646+2649503,AllWISE J042426.46+264949.9,,66.11031276011299,26.83054593330535,11.380037071938547,-17.63826822,157.87303479151055,1.1000652,,0.9764413,16.938725,972.9115,19.783861,18.82874,15.475589,269.57166,12.884,0.021,12.193,0.028,11.764,0.02,11.388,0.023,10.891,0.023,,,6.995,0.192,,,,,AAA,0000,AAXB,FALSE,,,,,
152118881108855680,2MASS 04244506+2701447,AllWISE J042445.06+270144.3,,66.18781424560488,27.02898385157661,8.419223921535403,-26.77080858,128.9510025388466,1.0342515,0.165,1.0637792,14.545328,1154.7877,16.3461,179.34456,13.26869,576.6675,11.34,0.021,10.714,0.027,10.458,0.022,10.327,0.024,10.121,0.025,9.771,0.14,8.269,,,,,,AAA,0000,AABU,FALSE,,,,,
152180831716415488,2MASS 04284263+2714039,AllWISE J042842.63+271403.4,,67.17766427495565,27.234215242492333,9.080319328085364,-26.20114162,140.73064455325488,1.6524935,,1.2887887,17.493898,93.50465,,,,,12.108,0.021,11.068,0.016,10.455,0.02,9.836,0.023,9.404,0.021,8.103,0.026,6.15,0.062,,,,,AAA,0000,AAAA,FALSE,,,,,
152226491513195648,2MASS 04245708+2711565,AllWISE J042457.08+271156.2,,66.23788485854425,27.19892091401957,8.308487782706937,-26.54146401,129.37962136441723,1.2280531,-4.0505,1.3002605,12.423383,218.40723,13.429895,57.787533,11.4066,78.10345,9.781,0.021,8.893,0.017,8.349,0.018,7.711,0.028,7.265,0.019,5.436,0.02,3.578,0.042,,,,,AAA,0000,AAAA,FALSE,,,,,
152293149405058816,2MASS 04214631+2659296,AllWISE J042146.31+265929.2,,65.44301961014511,26.991417483747444,11.43152590012564,-18.56428266,163.03451817988824,1.0212778,,1.0549495,18.623758,445.75262,21.203493,6.5663486,17.036503,129.62564,13.823,0.024,12.734,0.028,12.134,0.02,11.76,0.023,11.237,0.023,9.416,0.064,7.597,0.268,,,,,AAA,0000,AAAB,FALSE,,,,,
152305248330621184,2MASS 04213459+2701388,AllWISE J042134.59+270138.5,,65.39419909683741,27.02734760572912,11.67844923434508,-17.1585077,164.3957693748305,1.07585,,1.0247577,16.435751,817.74365,19.416624,26.21644,14.814805,385.58197,11.895,0.026,10.965,0.027,10.437,0.018,10.078,0.024,9.612,0.021,8.41,0.034,7.26,0.192,,,,,AAA,0000,AAAB,FALSE,,,,,
152349022637314176,2MASS 04202555+2700355,AllWISE J042025.56+270035.4,,65.10654342179186,27.00979593067304,11.17457108216588,-17.69594709,165.6681645117317,0.9324046,,0.92053306,17.017834,933.8201,19.874855,19.85404,15.534047,429.06998,12.861,0.02,12.006,0.025,11.508,0.024,11.17,0.023,10.668,0.02,8.671,0.033,6.123,0.061,,,,,AAA,0000,AAAA,FALSE,,,,,
152362491654557696,2MASS 04203918+2717317,AllWISE J042039.19+271731.5,,65.16334266958735,27.29204541176325,10.498499668188323,-25.96725184,133.03314899819446,1.1278782,0.1519,1.3866776,13.720691,547.7489,15.489275,133.78467,12.449873,210.72441,10.497,0.02,9.863,0.025,9.56,0.019,9.5,0.024,9.301,0.021,9.177,0.04,8.037,,,,,,AAA,0000,AAAU,FALSE,,,,,
152511475478780416,2MASS 04215563+2755060,AllWISE J042155.64+275505.8,,65.48186504102615,27.91826356803018,10.623899909372131,-27.19822309,128.0217542529918,1.0111264,,1.3873972,11.905457,967.79034,13.066951,198.86586,10.805579,446.64148,9.18,0.022,8.273,0.018,7.799,0.018,7.076,0.047,6.538,0.022,4.895,0.016,2.725,0.024,,,,,AAA,0000,AAAA,FALSE,,,,,
152516079683687680,2MASS 04230607+2801194,AllWISE J042306.08+280119.2,,65.77537447008588,28.02197987319352,8.800101653321983,-26.32167152,129.5613409451328,0.88392127,,1.0355937,16.181484,439.2077,18.629398,21.858238,14.730261,218.22577,12.242,0.021,11.611,0.022,11.202,0.017,10.822,0.025,10.273,0.023,8.646,0.055,6.347,0.153,,,,,AAA,0000,AAAB,FALSE,,,,,
152518828462749440,2MASS 04230776+2805573,,,65.78244861748415,28.099177754239854,9.824942111251444,-26.70986082,131.60710752538822,1.0437137,-3.028,1.252797,17.149744,100.31715,18.44439,15.102466,15.711675,16.342505,13.179,0.021,11.6,0.024,10.413,0.018,,,,,,,,,,,,,AAA,,,FALSE,,,,,
152643240779301632,2MASS 04290068+2755033,AllWISE J042900.68+275503.0,,67.25289492163434,27.91747073124446,8.964441641568396,-25.68630074,134.41775091527458,0.84905446,,1.0329396,18.417896,264.9716,20.936546,7.05109,16.882233,91.418175,14.016,0.025,13.325,0.028,12.853,0.025,12.489,0.023,11.925,0.024,10.013,0.078,8.343,,,,,,AAA,0000,AAAU,FALSE,,,,,
156728858488206080,2MASS 04584626+2950370,AllWISE J045846.26+295036.7,GALEX J045846.1+295035,74.69279709310177,29.843495814863648,4.660835771287032,-25.16826035,156.21482844322315,0.54320395,,1.0086731,7.6539664,1434.485,7.739581,690.0379,7.4561844,519.96814,6.865,0.021,6.262,0.033,5.527,0.021,4.868,0.184,3.926,0.174,1.665,0.029,0.056,0.015,13.3268,0.0063,12.6352,0.0027,AAA,0000,BBAA,FALSE,-0.419961214,2.3558208739757536,1.7484624183177946,0.607358456,1.0599997495412827
156842486140929024,2MASS 04555288+3006523,AllWISE J045552.90+300652.1,,73.97046935337802,30.11445884315863,13.76844449420117,-10.69427928,160.85624145857412,0.5200805,,1.1839367,15.198001,855.52985,17.367596,119.982124,13.841524,325.26627,11.645,0.021,11.034,0.016,10.734,0.019,10.571,0.023,10.316,0.021,10.032,0.067,8.604,,,,,,AAA,0h00,AAAU,FALSE,,,,,
156900622818205312,2MASS 04553695+3017553,AllWISE J045536.96+301754.8,GALEX J045537.0+301756,73.90406302657443,30.298531794590684,4.508531249207048,-24.17749131,157.23697876691412,0.6033857,,0.9673858,10.340373,1633.4154,10.885591,451.02002,9.635982,646.08484,8.87,0.019,8.318,0.02,8.148,0.019,8.059,0.023,8.062,0.019,7.972,0.02,7.109,0.105,20.1922,0.1621,17.3861,0.0271,AAA,0000,AAAA,FALSE,0.4962977170944214,6.924608861207963,4.208735619783402,2.7158732414245605,0.4242558748722072
156900966415569920,2MASS 04554969+3019400,AllWISE J045549.70+301939.7,,73.95711059871446,30.327672731062844,4.579030965425065,-23.59410695,163.13240443352905,0.6655092,,1.044657,16.60512,1105.341,19.01648,36.632633,15.171763,485.15366,12.811,0.024,12.232,0.023,11.861,0.023,11.503,0.023,11.168,0.022,10.017,0.083,8.125,0.34,,,,,AAA,hhh0,AAAB,FALSE,,,,,
156901138214266112,2MASS 04554535+3019389,AllWISE J045545.35+301938.6,,73.93898753449334,30.327350134621312,4.053752405472098,-25.51368082,157.19707838903486,0.67596877,0.3927,1.0768222,14.70695,891.5761,16.58073,162.44577,13.406163,297.5034,11.44,0.022,10.787,0.016,10.462,0.019,10.137,0.023,9.641,0.021,8.115,0.023,6.5,0.078,,,,,AAA,ddd0,AAAA,FALSE,,,,,
156915290131026816,2MASS 04552333+3027366,AllWISE J045523.33+302736.3,,73.84723510120743,30.46003849208665,4.741745765,-24.95963854,160.88607071389566,0.9552485,,1.0056238,17.161633,803.4128,19.977198,16.678812,15.683247,262.31445,13.062,0.024,12.384,0.023,11.966,0.021,11.702,0.023,11.39,0.022,11.123,0.166,8.496,,,,,,AAA,00dD,AABU,FALSE,,,,,
156916325218569856,2MASS 04554820+3030160,AllWISE J045548.20+303015.7,,73.95086531796017,30.50431733422876,3.885405284433348,-24.49052618,157.9016576666656,0.9569922,,0.9893398,15.189716,1699.3229,17.083374,240.1081,13.888726,437.4525,11.893,0.022,11.222,0.022,10.948,0.018,10.778,0.023,10.583,0.02,10.768,0.152,8.589,,,,,,AAA,hhDH,AABU,FALSE,,,,,
156917493449670656,2MASS 04554582+3033043,,,73.94104529388767,30.551085459021337,4.018441240783822,-24.02653396,155.94032716378226,0.9392995,,1.3687904,7.1112337,1055.1656,7.16187,331.50726,6.891851,393.8724,5.936,0.018,5.062,0.02,4.23,0.016,,,,,,,,,,,,,AAE,,,FALSE,,,,,
157015075106952832,2MASS 04554046+3039057,AllWISE J045540.46+303905.4,,73.91861742175472,30.651453011441784,4.446059056538844,-24.01644352,153.8478170908062,0.9436075,,1.0543199,16.318495,1345.5658,18.53121,53.694756,14.941913,489.97894,12.716,0.019,12.071,0.022,11.773,0.02,11.583,0.024,11.332,0.022,11.009,0.156,8.595,,,,,,AAA,0000,AABU,FALSE,,,,,
157018884742748032,2MASS 04555636+3049374,AllWISE J045556.36+304937.2,,73.98488624290414,30.82694970821222,4.922030362967201,-24.93004782,151.10236089329317,0.7960557,,1.3295115,15.483146,1367.6516,17.620686,134.82533,14.131512,680.9215,12.003,0.019,11.397,0.016,11.092,0.018,10.905,0.024,10.648,0.021,10.386,0.094,8.695,,,,,,AAA,0000,AAAU,FALSE,,,,,
162541942104406784,2MASS 04034997+2620382,AllWISE J040349.98+262038.0,,60.95832249203248,26.34386176371138,14.435074693499002,-19.2681911,143.45054571608404,0.2663593,,1.049943,16.958754,753.67706,19.362896,31.022343,15.549146,366.6891,13.28,0.027,12.659,0.032,12.337,0.021,12.131,0.023,11.873,0.022,11.595,0.259,8.655,,,,,,AAA,dd00,AABU,FALSE,,,,,
162757545164429696,2MASS 04144730+2646264,AllWISE J041447.31+264626.2,GALEX J041447.2+264625,63.69714187092417,26.773903297413405,8.989825384713045,-22.65751395,127.48442174432869,0.37339842,,1.2507628,12.721832,694.1444,14.058402,144.53273,11.568479,360.2615,9.897,0.021,9.175,0.022,8.873,0.019,8.404,0.023,7.95,0.02,6.488,0.015,4.397,0.028,20.782,0.2156,19.8231,0.1034,AAA,0000,AAAA,FALSE,2.005661219358444,8.058031067,7.157131656885147,0.9008994102478028,0.8325967302322397
162758236656524416,2MASS 04144786+2648110,AllWISE J041447.86+264810.8,GALEX J041447.8+264811,63.69946656377208,26.802959555085614,8.744641221565779,-22.52993572,126.7349195717602,0.3927228,,1.178589,12.6005945,1420.0181,13.880612,235.49196,11.474722,676.9016,9.867,0.022,9.054,0.024,8.807,0.019,8.519,0.024,8.055,0.02,5.667,0.015,3.411,0.023,21.1359,0.2575,20.3285,0.1357,AAA,0000,AAAA,FALSE,1.9033809900283811,8.335410399913787,7.588197036266326,0.7472133636474609,0.8613845458626752
162967384383246336,2MASS 04155799+2746175,AllWISE J041558.00+274617.1,,63.99170918430373,27.77137256330591,8.940077511223224,-24.43752872,133.16180069247673,1.247856,,1.0271418,15.669778,106.64907,18.099197,27.961191,14.244092,35.51005,11.745,0.021,10.985,0.024,10.524,0.021,9.869,0.022,9.344,0.02,7.505,0.017,5.822,0.045,,,,,AAA,0000,AAAA,FALSE,,,,,
163165738856771200,2MASS 04151471+2800096,AllWISE J041514.72+280009.1,,63.81138655684602,28.00249392817066,9.294902929767652,-25.35435425,128.7170449,1.3265455,,1.0893633,20.079441,204.19046,21.698305,7.173202,18.490765,30.331263,15.101,0.04,14.247,0.038,13.772,0.035,13.465,0.026,13.118,0.031,11.99,,8.959,,,,,,AAA,0000,AAUU,FALSE,,,,,
163177116226018944,2MASS 04144739+2803055,AllWISE J041447.40+280305.2,,63.697533593755054,28.051417251513147,10.385744729347486,-26.00466716,129.17842662757673,1.4328165,,1.2162701,14.264663,1688.0161,16.332113,227.65324,12.923571,931.89246,10.796,0.021,10.168,0.022,9.917,0.021,9.782,0.023,9.536,0.021,9.367,0.047,8.403,,,,,,AAA,000D,AAAU,FALSE,,,,,
163181342473839744,2MASS 04141760+2806096,AllWISE J041417.61+280609.4,,63.57341487256743,28.102576941308904,8.284508230609935,-23.60723034,134.61961783178845,1.6078467,-2.4923,1.0698967,15.663297,259.41687,17.543613,36.334167,14.321462,93.64982,11.726,0.021,10.584,0.022,9.877,0.021,9.13,0.023,8.262,0.02,5.525,0.015,3.532,0.021,,,,,AAA,0hhh,AAAA,FALSE,,,,,
163182888662060928,2MASS 04141188+2811535,,,63.54955532567206,28.19806335942306,7.599000239161034,-23.84000612,131.1961342944905,1.7559028,-1.4935,1.1517382,17.25695,96.93447,18.59751,17.529877,15.919241,41.36625,13.161,0.024,12.329,0.022,11.639,0.021,,,,,,,,,,,,,AAA,,,FALSE,,,,,
163184091252903936,2MASS 04141700+2810578,AllWISE J041416.99+281057.6,,63.570892174362506,28.18260533540041,8.143596527814433,-24.20631819,131.54901157669158,1.7517457,-3.8674,1.2576512,12.774684,31.849325,13.68733,9.348344,11.548272,11.7083235,9.557,0.022,8.243,0.027,7.127,0.023,5.798,0.134,4.968,0.101,3.512,0.014,1.687,0.019,,,,,AAA,0hhh,BAAA,FALSE,,,,,
163229544890946944,2MASS 04135328+2811233,,,63.47205850492416,28.189682389077262,8.859936588371843,-22.64962797,170.1100531794242,1.738188,,1.1123267,20.363964,166.00272,22.372744,2.8218496,18.645746,25.845058,13.639,0.024,11.521,0.024,10.37,0.019,,,,,,,,,,,,,AAA,,,FALSE,,,,,
163246832135164544,2MASS 04131414+2819108,AllWISE J041314.15+281910.5,GALEX J041314.1+281909,63.30902163570772,28.31952237441958,8.285252558469717,-24.26947586,127.4969131302162,1.5787556,,1.1407273,12.518961,901.3676,13.977729,209.2904,11.327399,328.884,9.638,0.022,8.867,0.017,8.625,0.019,8.582,0.024,8.473,0.02,8.396,0.025,8.543,0.35,,,20.5338,0.1457,AAA,0000,AAAB,FALSE,0.6122090816497803,,-0.75798713,,0.2074386363029479
164409359522965120,2MASS 04183030+2743208,AllWISE J041830.30+274320.4,,64.62630278,27.722285954427875,8.799644487816703,-26.56919381,128.02816848284849,1.2879814,,1.0311905,15.526232,1595.4836,17.804367,117.77205,14.143869,781.38556,11.886,0.021,11.271,0.027,11.007,0.021,10.808,0.024,10.532,0.021,10.408,0.09,8.665,,,,,,AAA,dd00,AAAU,FALSE,,,,,
164445437248152832,2MASS 04202606+2804089,AllWISE J042026.07+280408.6,,65.10865183707922,28.06906506379548,8.321305516344843,-25.90950342,128.02534957712996,1.0065025,-0.3388,1.1751461,13.452111,1418.0533,14.90612,365.54495,12.267935,675.8137,10.612,0.021,9.949,0.022,9.697,0.018,9.476,0.023,9.054,0.019,6.561,0.016,3.685,0.024,,,,,AAA,0000,AAAA,FALSE,,,,,
164470794735041152,2MASS 04161885+2752155,AllWISE J041618.86+275214.9,,64.07861799961792,27.87082706,8.351592090652737,-24.42802478,135.10595357839398,1.6276183,,1.1571229,16.896343,749.6447,20.149055,13.715422,15.377948,317.33838,12.546,0.02,11.78,0.025,11.353,0.02,11.077,0.022,10.745,0.02,10.591,0.094,8.771,0.526,,,,,AAA,0000,AAAC,FALSE,,,,,
164474986623118592,2MASS 04161210+2756385,AllWISE J041612.11+275638.2,,64.05049393377813,27.94391103430514,8.734824949478167,-24.98964036,134.6626876873973,1.7515664,0.1589,0.87999624,16.127575,84.899,18.794693,26.115702,14.671646,30.262817,12.268,0.021,11.112,0.027,10.335,0.018,9.436,0.023,8.796,0.02,7.701,0.019,5.531,0.041,,,,,AAA,0000,AAAA,FALSE,,,,,
164495323291866624,2MASS 04185115+2814332,AllWISE J041851.15+281432.9,,64.71317766039152,28.24247288210963,8.481457634974223,-24.68832139,128.7484406212524,2.6863096,0.7972,0.9847202,18.274607,583.2552,20.810696,7.4670687,16.750143,159.39322,13.925,0.025,13.241,0.029,12.753,0.021,12.426,0.024,12.095,0.025,11.761,0.356,8.511,,,,,,AAA,00HH,AABU,FALSE,,,,,
164504467278644096,2MASS 04192625+2826142,,,64.85948866,28.437181022877223,8.051876896127444,-25.49327012,129.29528525407594,1.6753889,-1.0492,1.32678,12.205316,171.94626,13.280216,46.263348,11.150341,65.18036,9.502,0.021,8.648,0.02,8.424,0.017,,,,,,,,,,,,,AAA,,,FALSE,,,,,
164506116546058112,2MASS 04174955+2813318,AllWISE J041749.56+281331.4,,64.45653064,28.225379753694803,8.799514677184822,-25.18236715,135.80619945420543,2.2532835,0.4938,1.1042302,16.51121,153.27765,18.508036,24.561394,15.128514,54.89302,11.889,0.021,11.14,0.022,10.792,0.019,11.384,0.023,10.501,0.022,8.033,0.02,6.002,0.049,,,,,AAA,0000,AAAA,FALSE,,,,,
164507353496637952,2MASS 04183112+2816290,,,64.62974065975709,28.274652678775333,7.277798309728368,-24.9283175,126.70390531510488,3.7488928,,1.2754211,13.85413,61.79969,14.838752,21.132797,12.305937,26.742727,9.83,0.021,8.682,0.02,7.878,0.02,,,,,,,,,,,,,AAA,,,FALSE,,,,,
164513400810646912,2MASS 04184250+2818498,AllWISE J041842.50+281849.7,,64.67714149055452,28.313757319390863,10.815919537450768,-24.77288823,134.5633547314881,6.155818,-0.0968,1.2045562,17.401608,407.46127,20.415867,11.237662,15.815636,287.41763,11.924,0.021,10.095,0.022,9.257,0.017,8.824,0.022,8.429,0.019,5.933,0.016,3.132,0.005,,,,,AAA,ddHH,AAAA,FALSE,,,,,
164514053645658752,2MASS 04190197+2822332,AllWISE J041901.98+282232.9,,64.75828535176076,28.375793492843165,9.306774849,-25.81017908,132.16272096672628,4.8746624,,0.9462138,16.929617,589.2339,19.957125,11.892384,15.374276,197.8773,11.989,0.021,10.785,0.024,10.153,0.018,9.87,0.024,9.472,0.02,9.337,0.045,8.78,0.541,,,,,AAA,00hH,AAAC,FALSE,,,,,
164518589131083136,2MASS 04183110+2827162,AllWISE J041831.11+282715.7,,64.62966192674749,28.45437607930593,8.846415731346589,-25.12935439,129.36138743161166,4.0997143,-0.4079,1.1717143,10.3304615,355.34695,11.041237,100.5284,9.494619,136.63466,8.449,0.018,7.789,0.021,7.629,0.026,7.355,0.036,7.3,0.019,7.243,0.021,7.717,0.195,,,,,AAA,00oO,AAAB,FALSE,,,,,
164519276325850752,2MASS 04181710+2828419,AllWISE J041817.11+282841.6,,64.57131778826388,28.47820014386439,7.687068676122575,-25.50065589,127.39001393628004,2.8363442,,1.1232134,18.089771,496.14767,20.902613,7.4126687,16.488611,171.09192,12.954,0.022,11.659,0.022,10.958,0.017,10.508,0.024,9.811,0.02,8,0.021,6.11,0.061,,,,,AAA,0000,AAAA,FALSE,,,,,
164530511961426176,2MASS 04214013+2814224,AllWISE J042140.15+281422.1,,65.41731176595617,28.239485664500904,8.849142187100417,-25.78871387,125.34210597087556,0.8650397,,1.0533283,15.483938,634.6125,17.724216,90.28133,14.114591,200.79364,11.926,0.024,11.337,0.028,11.029,0.022,10.829,0.024,10.564,0.022,10.589,0.163,7.757,,,,,,AAA,0000,AABU,FALSE,,,,,
164536250037820160,2MASS 04215884+2818066,AllWISE J042158.85+281806.0,,65.49524661321361,28.301691617649134,8.836782471533684,-26.42611944,127.0089853063221,0.8202902,-0.2052,0.92538327,8.803473,1061.6833,9.243166,320.41742,8.182459,412.71005,7.414,0.029,7.008,0.026,6.869,0.023,6.76,0.073,6.773,0.024,6.759,0.017,6.624,0.141,,,,,AAA,0000,AAAB,FALSE,,,,,
164546038266077824,2MASS 04202583+2819237,AllWISE J042025.84+281923.4,,65.10769863,28.323172403471425,9.698283933972874,-25.9335764,141.83420467527668,1.081708,,1.1727189,19.064915,71.81414,20.333384,16.637026,17.742622,21.757198,15.327,0.039,13.422,0.026,11.718,0.021,9.446,0.024,8.417,0.02,6.064,0.015,4.017,0.028,,,,,AAA,0000,AAAA,FALSE,,,,,
164593115404749440,2MASS 04201611+2821325,AllWISE J042016.11+282132.2,,65.06718826779105,28.358920314826907,8.571636991186278,-25.24017486,131.28651794562336,1.1810853,0.7952,1.0969613,17.845812,452.20755,20.427422,16.24707,16.348291,138.88675,13.779,0.028,13.122,0.033,12.552,0.025,12.03,0.023,11.463,0.024,9.806,0.058,8.307,0.367,,,,,AAA,0000,AAAC,FALSE,,,,,
164598303725828608,2MASS 04193545+2827218,,,64.89779170741166,28.455964293302586,8.864646817043829,-25.46091654,126.48524505823752,1.4301481,,1.1001775,14.879822,735.82574,16.459309,70.01201,13.105035,402.35306,10.954,0.021,10.374,0.022,9.971,0.018,,,,,,,,,,,,,AAA,,,FALSE,,,,,
164666022471759232,2MASS 04162810+2807358,AllWISE J041628.11+280735.4,,64.11714710753598,28.126477139586125,7.090525607798386,-25.85378722,129.81844478247984,1.9023212,-1.5899,1.3780587,12.065443,151.18753,13.144193,38.21988,10.983386,60.78279,9.246,0.021,8.521,0.021,8.318,0.021,8.246,0.023,8.129,0.02,8.038,0.022,7.934,0.229,,,,,AAA,0000,AAAB,FALSE,,,,,
164684340508950144,2MASS 04153916+2818586,AllWISE J041539.17+281858.3,,63.91322841282823,28.31614973616533,9.546513199921948,-24.13731048,132.6429328694168,2.0477393,,1.21963,14.268743,388.47546,16.376118,92.11804,12.921928,136.3341,10.551,0.023,9.61,0.027,9.235,0.024,8.751,0.023,8.294,0.019,6.884,0.017,4.402,0.033,,,,,AAA,0000,AAAA,FALSE,,,,,
