#File EW Redshift Calculated_RV BJD BVCORR Comments
FRBoo_2020-05-11_0.pkl 0.024040025502718443 -6.800851477692802e-05 -20.388439265836457 2458980.731319593 -12.626 --
FRBoo_2020-07-13_0.pkl 0.021294570808860325 -3.983062183779085e-05 -11.940919705774823 2459043.715891451 -24.426 --
FRBoo_2020-07-14_0.pkl 0.02701979683959621 -2.7973169157202014e-05 -8.386144915902028 2459044.659845414 -24.321 --
FRBoo_2021-03-30_1.pkl 0.025552707381087725 -0.0001067523840512293 -32.00355875805896 2459303.786001935 4.426 --
FRBoo_2021-04-01_0.pkl 0.022794525241442987 -0.00010163712202109848 -30.470041821654068 2459305.8582141357 3.391 --
FRBoo_2021-04-23_0.pkl 0.02173026208578932 -7.598075992735761e-05 -22.778458171484363 2459327.820292865 -5.825 --
FRBoo_2021-01-31_0.pkl 0.02300736082619048 -0.00017117575648384955 -51.31719941689664 2459245.9897105666 23.038 --
GSC02769-00149_2020-07-13_0.pkl 0.14375762648559576 -7.570041966957277e-05 -22.69441427876941 2459043.946432999 24.136 --
GSC02769-00149_2020-08-06_0.pkl 0.15227238723532555 -7.77364646314388e-05 -23.304805186197385 2459067.953196569 19.819 --
GSC02769-00149_2020-09-03_0.pkl 0.13865259363312754 -0.00015611051921470066 -46.800755026147186 2459095.789541856 11.135 --
GSC02769-00149_2020-09-28_0.pkl 0.16159289419961542 -3.886419334095998e-05 -11.651191738960078 2459120.7442322248 0.826 --
GSC02769-00149_2020-11-21_0.pkl 0.17215962155530606 -1.8540941439482905e-05 -5.558434259449107 2459174.659242519 -20.117 --
GSC02769-00149_2020-11-22_0.pkl 0.13604428400008306 3.962863203988403e-05 11.880364689385333 2459175.631255174 -20.333 --
GSC02769-00149_2020-12-05_0.pkl 0.1809111096110838 -7.52277468444019e-05 -22.552710534463017 2459188.673853307 -23.504 --
GSC02769-00149_2021-07-08_0.pkl 0.15430104403024947 -9.213702498792597e-05 -27.62198445684155 2459403.8925774097 24.689 --
GSC02769-00149_2021-07-09_0.pkl 0.1576125729973299 -0.00012424149046009228 -37.24666081668269 2459404.9565587067 24.489 --
GSC02769-00149_2021-08-26_0.pkl 0.1917242882946142 -0.0001290911256140601 -38.700544821096834 2459452.9315603673 13.85 --
GSC02769-00149_2021-10-03_0.pkl 0.1626586184816725 -2.596700676895346e-05 -7.784712578431142 2459490.8565301974 -1.502 --
HD161570_2020-05-11_0.pkl 4.0070004212157215 -0.00021370534939046116 -64.06725027187235 2458980.8623694154 6.138 #poor_fit
HD161570_2020-07-12_0.pkl 0.021047584415769816 -3.680303581061877e-05 -11.033272273103139 2459042.8651175196 -5.45 --
HD161570_2020-08-07_0.pkl 0.016800688631154692 -0.0001591314172567125 -47.706397451362115 2459068.752692881 -9.147 --
HD161570_2020-09-29_0.pkl 0.027782651588079244 -7.862725725862543e-05 -23.571858090343603 2459121.638838337 -11.248 --
HD161570_2021-03-31_0.pkl 4.0178538492392875 -0.00019803341811426036 -59.368923598348495 2459304.961162682 11.013 #poor_fit
HD161570_2021-04-23_0.pkl 0.035715472653549796 -0.00017585948297414857 -52.72134525655329 2459327.9205649765 8.783 #poor_fit
HD347929_2019-09-11_0.pkl 0.24211686228922114 8.964777982888561e-05 26.875727551962196 2458737.6464178152 -21.148 --
HD347929_2020-05-10_0.pkl 0.24235478444035907 -2.995072434707262e-05 -8.979001031283552 2458979.931411792 14.707 --
HD347929_2020-07-12_0.pkl 0.23633374983721733 4.166041075907512e-05 12.48947660946949 2459042.8180268123 -6.722 --
HD347929_2020-07-14_0.pkl 0.23487598046425973 4.302148033348676e-05 12.897514991802813 2459044.7280912367 -7.185 --
HD347929_2020-09-27_0.pkl 0.2379972437348239 9.302910996726115e-05 27.88942479840464 2459119.6663205875 -21.954 --
HD347929_2020-10-02_0.pkl 0.23976764543981322 8.88179196592216e-05 26.626941738541213 2459124.620755193 -21.761 --
HD347929_2021-03-31_0.pkl 0.24238235637010552 -5.3214713721995325e-05 -15.953369402765597 2459304.969834702 21.707 --
HD347929_2021-04-23_0.pkl 0.23608351044746811 -4.328670663660153e-05 -12.977027835018033 2459327.9398246803 18.791 --
HD347929_2021-04-24_0.pkl 0.231348538030824 -4.342752685454996e-05 -13.019244673166327 2459328.9107846417 18.666 --
HD347929_2021-05-02_0.pkl 0.2291965273546448 -3.792138323065025e-05 -11.368544386105553 2459336.908415024 16.917 --
HD347929_2021-07-08_0.pkl 0.2383573842746931 3.252898609483408e-05 9.751944437386243 2459403.735625022 -4.997 --
HD347929_2021-08-26_0.pkl 0.23185039404279406 8.330993438427763e-05 24.975689338401832 2459452.692151685 -19.016 --
HD347929_2021-10-04_0.pkl 0.23122384225847137 9.041671140153551e-05 27.106247432009265 2459491.63520847 -21.722 --
HD53476_2020-11-22_0.pkl 0.06261513967147492 4.9608006138202404e-05 14.872105699786738 2459175.9768875246 21.007 --
HD53476_2020-12-04_0.pkl 0.07507582287611125 -1.2852382233913854e-05 -3.8530471582415076 2459187.84775447 16.491 --
HD53476_2021-02-01_0.pkl 0.07074445976186672 4.05432809643458e-05 12.15456953133959 2459246.7443079758 -13.086 --
HD53476_2021-03-31_0.pkl 0.057523786634360974 8.718345691017824e-05 26.136942146571766 2459304.6462045377 -29.55 --
KNCnc_2020-11-21_0.pkl 0.04897892427213124 8.27387613563114e-05 24.80445597697392 2459174.948757126 25.546 --
KNCnc_2020-11-22_0.pkl 0.04940691036683553 6.790553068566179e-05 20.35756541280473 2459175.9397871085 25.291 --
KNCnc_2021-01-31_0.pkl 0.07365082382561594 1.849745638042315e-05 5.545397767055189 2459245.7694435637 -6.324 --
KNCnc_2021-04-01_0.pkl 0.0651162758608419 0.0001617748561145958 48.498880462992155 2459305.7348675793 -28.356 --
KNCnc_2021-04-24_0.pkl 0.06417197516188367 9.943839354293338e-05 29.81087962430018 2459328.6377808643 -29.521 --
KNCnc_2021-04-25_0.pkl 0.07240148033158844 7.75860454692996e-05 23.25971065705273 2459329.646062807 -29.49 --
KNCnc_2021-10-04_0.pkl 0.05521053801567444 4.729320165646431e-05 14.178144792935495 2459491.9907366917 28.453 --
KNCnc_2021-11-21_0.pkl 0.07886452670646982 -8.716440063583146e-05 -26.131229219397472 2459539.8445668668 25.839 --
KNCnc_2021-03-30_0.pkl 0.03330055552867117 0.00022751757944359366 68.20805255946459 2459303.6570160287 -27.864 --
KYBoo_2020-07-12_0.pkl 0.08787655862746124 -9.944430472861054e-05 -29.81265175313674 2459042.741180837 -17.252 --
KYBoo_2020-07-14_0.pkl 0.07015353771442534 -9.994087621224647e-05 -29.96152013481609 2459044.671529504 -17.089 --
KYBoo_2021-01-31_0.pkl 0.07787339716328656 -0.00020389062198510055 -61.12486909693716 2459246.0025634877 15.429 --
KYBoo_2021-03-30_0.pkl 0.08796576989414229 -0.00016575724244775975 -49.692769818657894 2459303.8475400517 1.143 --
KYBoo_2021-03-31_0.pkl 0.07410182957487921 -0.00015640484913878616 -46.88899291519709 2459304.8226174116 0.892 --
KYBoo_2021-04-25_0.pkl 0.0839207495789358 -0.00013398032733308884 -40.16629058298867 2459329.8361092946 -6.517 --
KYBoo_2021-07-08_0.pkl 0.08126468188807534 -0.00010817125261975316 -32.42892484244472 2459403.7466507074 -17.373 --
KYBoo_2021-07-09_0.pkl 0.0700864705689681 -0.00010366567825278203 -31.078187664313244 2459404.6607765937 -17.238 --
KYBoo_2021-04-24_0.pkl 0.08706592381888223 -0.0001384033328611962 -41.49227424662352 2459328.7960608476 -6.157 --
MXBoo_2021-02-01_0.pkl 0.05557870288992728 -9.844291588946073e-05 -29.51244293964536 2459246.9679935253 16.33 --
MXBoo_2021-03-30_0.pkl 0.062468014605009614 -5.3191471375337715e-05 -15.946401522717364 2459303.866475607 3.288 --
MXBoo_2021-04-01_0.pkl 0.04302700362610912 -5.31519604348464e-05 -15.934556441065668 2459305.893756022 2.633 --
MXBoo_2021-04-25_0.pkl 0.05359846940714208 -2.1723785509682634e-05 -6.512626881222256 2459329.7474876908 -4.221 --
MXDra_2020-05-10_0.pkl 0.09887238755412575 5.802004623205332e-05 17.393971809020535 2458979.6871344033 -15.122 --
MXDra_2020-07-12_0.pkl 0.1199555808063093 -6.171443294187751e-05 -18.50152105200617 2459042.6791257365 -6.66 --
MXDra_2021-01-31_0.pkl 0.12821028629717413 -5.977259745169182e-05 -17.919373432906447 2459245.9629817395 0.903 --
MXDra_2021-03-30_0.pkl 0.10275914302141276 -3.3939840597038755e-05 -10.174907965195711 2459303.8057150114 -12.325 --
MXDra_2021-04-01_0.pkl 0.11442287547012198 9.137115302083417e-05 27.392381823440775 2459305.8128293054 -12.634 --
MXDra_2021-04-23_0.pkl 0.11763386005151899 0.00012211145664270433 36.608092759985105 2459327.787653292 -14.874 --
MXDra_2021-04-24_0.pkl 0.1271969601687286 1.5377616916044564e-05 4.610093450422444 2459328.775939255 -14.917 --
MXDra_2021-05-30_0.pkl 0.12860644847923464 0.0002290236541596846 68.65956238848455 2459364.692710052 -13.985 --
MXDra_2021-07-09_0.pkl 0.13131965427179004 7.461716106224098e-05 22.36966152689383 2459404.6221216903 -7.372 --
QZBoo_2020-09-03_0.pkl 0.04878382047012364 4.944547573027954e-05 14.823380310596043 2459095.6202978035 -9.677 --
QZBoo_2020-09-28_0.pkl 0.05944196273096081 -2.857634285407805e-05 -8.56697183626405 2459120.5816413793 -5.198 --
QZBoo_2021-01-31_0.pkl 0.04168044643857316 -0.00010853543704242228 -32.538104582768526 2459246.01890135 13.092 --
QZBoo_2021-03-31_0.pkl 0.05325398928173053 -0.0001782931020957045 -53.45092589537139 2459304.868769239 4.323 --
QZBoo_2021-04-24_0.pkl 0.055330312595811115 4.360100418433084e-05 13.071251866880795 2459328.8773599784 -1.133 --
QZBoo_2021-04-25_0.pkl 0.05254726976055002 4.522834565480677e-05 13.559116553301376 2459329.8163958234 -1.241 --
QZBoo_2021-05-03_0.pkl 0.036092991426266874 -0.00014293695773801357 -42.85142075582555 2459337.9811839703 -3.299 --
QZBoo_2021-07-08_0.pkl 0.05598663517279823 -1.298777807357338e-05 -3.893637808732844 2459403.689239882 -12.68 --
QZBoo_2021-07-09_0.pkl 0.05197483646434442 4.903600331852099e-06 1.4700623573067537 2459404.6427718285 -12.65 --
QZBoo_2021-08-27_0.pkl 0.05510449009927454 3.894461119021093e-05 11.67530040301075 2459453.6539127724 -10.701 --
QZBoo_2021-10-04_0.pkl 0.24005641180416992 -6.86135708976055e-05 -20.569830522641855 2459491.590145145 -4.014 #Bad_fit
QZBoo_2021-08-26_0.pkl 0.03889667605246494 2.7312808853482587e-05 8.188173882567236 2459452.663416706 -10.831 --
TYC1543-131-1_2020-09-28_0.pkl 0.04094088979728383 3.31444031229658e-05 9.936441816021569 2459120.638003641 -20.229 --
TYC1543-131-1_2020-09-29_0.pkl 0.04629638653865298 5.424669687778881e-05 16.26275016139966 2459121.59952307 -20.036 --
TYC1543-131-1_2021-03-31_0.pkl 0.053799774058366 -0.00013739122093971956 -41.18885073400983 2459304.9260204225 19.551 --
TYC2645-156-1_2020-07-12_0.pkl 0.09463373706949918 -4.2763933738849014e-05 -12.820304467207206 2459042.917725972 -1.829 --
TYC2645-156-1_2020-07-14_0.pkl 0.09351978940466354 9.68201935935214e-06 2.902596304687609 2459044.780269141 -2.102 --
TYC2645-156-1_2020-08-07_0.pkl 0.09406393223555698 0.00010932909768069387 32.776038049984535 2459068.767268841 -8.302 --
TYC2645-156-1_2020-09-29_0.pkl 0.1020132510495082 -3.792010382460159e-05 -11.36816082983168 2459121.669276109 -16.253 --
TYC2645-156-1_2020-11-21_0.pkl 0.09662253165569101 3.4094662287485523e-06 1.022132233908789 2459174.5431638323 -11.88 #Bad_fit
TYC2645-156-1_2021-04-23_0.pkl 0.20261291408168614 4.575512841255972e-05 13.71704204686589 2459327.962711477 15.392 --
TYC3557-919-1_2020-07-12_0.pkl 0.09137780907094317 -5.590910146591203e-05 -16.76112650576436 2459042.9505076474 5.132 --
TYC3557-919-1_2020-08-06_0.pkl 0.08902190266607413 8.843331012949424e-05 26.511638705330896 2459067.7663689395 0.489 --
TYC3557-919-1_2020-09-27_0.pkl 0.09364633092238606 -3.718945141036098e-05 -11.149116752468075 2459119.681461219 -9.177 --
TYC3557-919-1_2020-11-21_0.pkl 0.06719181898005466 -3.7175072931380494e-05 -11.144806193027241 2459174.5613350007 -12.249 --
TYC3557-919-1_2021-07-08_0.pkl 0.09157615335409464 -3.776595741509003e-05 -11.321948900065507 2459403.788070508 6.18 --
TYC3557-919-1_2021-08-26_0.pkl 0.0953392676252629 4.44711796905309e-05 13.332123913814502 2459452.7046704134 -3.458 --
TYC3557-919-1_2021-08-27_0.pkl 0.09931624282254647 7.497206687276122e-05 22.476059609348926 2459453.6935589705 -3.638 --
TYC3557-919-1_2021-10-04_0.pkl 0.08442865683108192 7.408996657281834e-05 22.211612599283313 2459491.664947369 -10.075 --
TYC4216-800-1_2020-07-13_0.pkl 0.06698981481551947 -4.796414516971812e-05 -14.379288592585462 2459043.847431497 2.52 --
TYC4216-800-1_2020-07-14_0.pkl 0.07638689642688457 -6.38733946956407e-05 -19.148761485623133 2459044.818396685 2.489 --
TYC4216-800-1_2020-09-03_0.pkl 0.06174999990082819 2.1196303771279386e-05 6.354491838536087 2459095.726867988 -1.343 --
TYC4216-800-1_2020-09-29_0.pkl 0.046229177775720665 -5.7632630685617595e-05 -17.27782755318648 2459121.707653884 -3.195 --
TYC4216-800-1_2020-09-30_0.pkl 0.06302818692900125 -6.301114948074485e-05 -18.890266880148726 2459122.716110459 -3.263 --
TYC4415-328-1_2020-05-11_0.pkl 0.07476963253405833 -0.00013225633296318762 -39.64945008704978 2458980.782451904 -6.474 --
TYC4415-328-1_2020-07-13_0.pkl 0.0881899560553725 -8.731503538348183e-05 -26.176388379450707 2459043.7918537064 -4.014 --
TYC4415-328-1_2020-08-07_0.pkl 0.07754539225611934 -0.00017896076587644926 -53.65108645597712 2459068.733678339 -1.533 --
TYC4415-328-1_2021-04-24_0.pkl 0.0972150910371381 -7.819824191116188e-05 -23.443242528239903 2459328.8948834967 -6.019 --
TYC4415-328-1_2021-04-25_0.pkl 0.05119763765145402 -7.016118045440045e-05 -21.033792183316827 2459329.8569865488 -6.031 --
TYC4415-328-1_2021-07-08_0.pkl 0.08065603945176125 -0.0001693422543984832 -50.76752933464455 2459403.706915801 -4.407 --
TYC4415-328-1_2021-08-26_0.pkl 0.1126042717978275 -0.00017122434871883662 -51.33176700207439 2459452.6444274136 0.546 --
TYC4415-328-1_2021-10-04_0.pkl 0.10209114984832501 -0.00014961176962010464 -44.85247896324674 2459491.6076846076 4.466 --
TYC4667-90-1_2020-08-06_0.pkl 0.1177757751352666 -0.00011675777473463156 -35.003099344243296 2459067.903611289 21.641 --
TYC4667-90-1_2020-09-03_0.pkl 0.12781647088087045 5.2715056864123733e-05 15.803576049184972 2459095.83758271 10.255 --
TYC4667-90-1_2020-09-27_0.pkl 0.12250853132340556 -0.0001823281123379258 -54.660591501662005 2459119.7792143417 -1.615 --
TYC4667-90-1_2020-09-28_0.pkl 0.15923086127748887 -7.493117383211109e-05 -22.463800184504475 2459120.783983253 -2.142 --
TYC4667-90-1_2020-11-21_0.pkl 0.110661645380278 7.795953686377782e-05 23.371680557257267 2459174.6396068484 -25.378 --
TYC4667-90-1_2020-12-05_0.pkl 0.11501966705734556 -0.00012484962740868442 -37.42897568243666 2459188.6167272655 -28.62 --
TYC4667-90-1_2021-07-08_0.pkl 0.08577974132077504 -0.00023262970062488137 -69.74062789309971 2459403.9380938183 28.483 --
TYC4667-90-1_2021-08-26_0.pkl 0.10674339679647282 -8.22458472089391e-05 -24.656684037093513 2459452.8941489425 13.895 --
TYC4667-90-1_2021-08-27_0.pkl 0.09239682720437736 -0.0001771139412559659 -53.0974223782821 2459453.9368523182 13.33 --
TYC4667-90-1_2021-10-03_0.pkl 0.12214617418796969 -0.00023335273996550097 -69.95738962847045 2459490.8130843714 -4.647 --
V457Vir_2020-05-11_0.pkl 0.055919101777533786 -3.153856552857345e-05 -9.45502382929658 2458980.7382823075 -16.979 --
V457Vir_2021-01-31_0.pkl 0.06417309514886327 -8.367339295676649e-06 -2.5084651474321773 2459245.9469992565 25.993 --
V457Vir_2021-03-30_0.pkl 0.07322197179689471 6.481981052147126e-05 19.43248980476765 2459303.737746355 2.744 --
